date,scheduled_start,home_team,away_team,competition,stadium_name,type,half,minute,second,team,player,coord_1_x,coord_1_y,coord_1_z,receiver,coord_2_x,coord_2_y,coord_2_z
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,93,32,Dep. Riestra,Ignacio Arce,0.47,-0.78,-1.0,,-0.64,-0.26,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,94,4,Dep. Riestra,Leonardo Landriel,-0.42,0.38,-1.0,,-0.7,-0.19,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,94,35,Dep. Riestra,Ignacio Arce,0.46,0.09,-1.0,,-0.42,0.24,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,1,0,53,Dep. Riestra,Guillermo Pereira,0.97,-0.94,-1.0,,0.94,0.05,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,1,2,9,Barracas Central,Rodrigo Insúa,-0.99,-0.95,-1.0,,-0.84,-0.87,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,1,4,47,Dep. Riestra,Guillermo Pereira,0.98,0.97,-1.0,,0.85,-0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,1,18,25,Barracas Central,Rodrigo Insúa,-0.99,-0.96,-1.0,,-0.87,-0.18,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,1,22,24,Dep. Riestra,Walter Acuña,0.98,-0.95,-1.0,,0.87,-0.26,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,2,52,3,Barracas Central,Lucas Brochero,0.97,-0.97,-1.0,,0.88,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,2,71,52,Dep. Riestra,Guillermo Pereira,-0.99,-0.93,-1.0,,-0.95,-0.49,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,2,79,56,Barracas Central,Rodrigo Insúa,0.96,0.97,-1.0,,0.89,0.18,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,corner,2,89,42,Dep. Riestra,Jonatan Goitía,-0.98,-0.94,-1.0,,-0.84,0.06,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,4,7,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,9,11,Dep. Riestra,Alan Barrionuevo,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,11,40,Barracas Central,Facundo Mater,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,18,52,Dep. Riestra,Nicolás Benegas,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,22,50,Barracas Central,Facundo Mater,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,29,23,Barracas Central,Facundo Mater,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,45,42,Dep. Riestra,Nahuel Iribarren,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,46,24,Dep. Riestra,Nahuel Iribarren,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,1,46,28,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,46,26,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,53,13,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,54,44,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,56,38,Barracas Central,Alexis Domínguez,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,61,25,Barracas Central,Gonzalo Goñi,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,65,7,Barracas Central,Daniel Juárez,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,70,57,Barracas Central,Gonzalo Goñi,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,71,44,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,73,11,Barracas Central,Gonzalo Goñi,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,75,29,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,81,53,Dep. Riestra,Ignacio Arce,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,89,23,Barracas Central,Nicolás Capraro,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,93,45,Barracas Central,Rodrigo Insúa,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,94,14,Barracas Central,Agustín Irazoque,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,94,45,Barracas Central,Facundo Mater,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,clearance,2,94,51,Barracas Central,Rodrigo Insúa,,,,,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,goal,2,47,52,Barracas Central,Lucas Brochero,0.95,-0.04,-1.0,,0.99,-0.06,0.2
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,45,0,Dep. Riestra,Gustavo Fernández,,,,Nicolás Benegas,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,45,0,Dep. Riestra,Jonathan Herrera,,,,Maximiliano Rodríguez,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,60,31,Barracas Central,Carlos Arce,,,,Alan Cantero,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,64,14,Barracas Central,Daniel Juárez,,,,Maximiliano Zalazar,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,64,20,Barracas Central,Maximiliano Puig,,,,Lucas Brochero,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,66,8,Dep. Riestra,Gonzalo Bravo,,,,William Machado,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,73,41,Dep. Riestra,Leonardo Landriel,,,,Nahuel Iribarren,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,82,23,Dep. Riestra,Enzo Avaro,,,,Guillermo Pereira,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,74,5,Barracas Central,Jhonatan Candia,,,,Siro Rosané,,,
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,substitution,2,74,19,Barracas Central,Agustín Irazoque,,,,Alexis Domínguez,,,
